
---------- Begin Simulation Statistics ----------
simSeconds                                   0.198972                       # Number of seconds simulated (Second)
simTicks                                 198972272000                       # Number of ticks simulated (Tick)
finalTick                                198972272000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    292.56                       # Real time elapsed on the host (Second)
hostTickRate                                680111229                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     726396                       # Number of bytes of host memory used (Byte)
simInsts                                     86182549                       # Number of instructions simulated (Count)
simOps                                      147608928                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   294579                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     504540                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        198972273                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               2.308730                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.433138                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       205766814                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  4162742                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      172932749                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 488511                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             62320622                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         172471043                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved             2339312                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           198947351                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.869239                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.416174                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.tage.bimodalProviderWrong          461                       # Number of times there are no hits on the TAGE tables and the bimodal prediction is wrong (Count)
system.cpu.branchPred.tage.altMatchProviderWouldHaveHit          242                       # Number of times TAGE Longest Match is the provider, the prediction is wrong and Alt Match prediction was correct (Count)
system.cpu.branchPred.tage.longestMatchProviderWouldHaveHit        20617                       # Number of times TAGE Alt Match is the provider, the prediction is wrong and Longest Match prediction was correct (Count)
system.cpu.branchPred.tage.longestMatchProvider::0            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::1            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::2        14014                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::3            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::4            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::5            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::6       511184                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::7            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::8            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::9       259979                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::10        59792                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::11        15479                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::12      1091061                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::13        18150                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::14        90827                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::15       128524                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::16       953347                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::17      1320500                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::18       204500                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::19       271561                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::20       105321                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::21        69325                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::22       236393                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::23            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::24       384579                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::25            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::26       273054                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::27            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::28       458405                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::29            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::30            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::31            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::32        61885                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::33            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::34            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::35            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.longestMatchProvider::36       152216                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tage.altMatchProvider::0       496023                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::1            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::2        30455                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::3            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::4            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::5            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::6       337230                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::7            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::8            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::9      1092696                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::10       112381                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::11       109828                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::12       933176                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::13        25056                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::14       170596                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::15        68554                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::16      1349903                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::17       283167                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::18       197868                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::19        10133                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::20       173264                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::21       139162                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::22       295774                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::23            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::24       311472                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::25            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::26       337883                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::27            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::28        58647                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::29            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::30            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::31            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::32       146828                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::33            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::34            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::35            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tage.altMatchProvider::36            0                       # TAGE provider for alt match (Count)
system.cpu.commit.commitSquashedInsts        62318528                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls         1823430                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts             77425                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples    190768211                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     0.773761                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     1.580824                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0       137109130     71.87%     71.87% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1        16676175      8.74%     80.61% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2        13018555      6.82%     87.44% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3        11931345      6.25%     93.69% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4          156174      0.08%     93.77% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5         7909497      4.15%     97.92% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6         1402746      0.74%     98.66% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::7            3761      0.00%     98.66% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::8         2560828      1.34%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total    190768211                       # Number of insts commited each cycle (Count)
system.cpu.commit.amos                              0                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                     1823430                       # Number of memory barriers committed (Count)
system.cpu.commit.functionCalls                 70680                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass          629      0.00%      0.00% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntAlu    102439942     69.40%     69.40% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntMult       653557      0.44%     69.84% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntDiv        32585      0.02%     69.86% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatAdd          328      0.00%     69.87% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     69.87% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     69.87% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     69.87% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     69.87% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     69.87% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     69.87% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     69.87% # Class of committed instruction (Count)
